protein_id,protein_st19_cis_h2,protein_st19_trans_h2,protein_st19_all_pqtl_h2,protein_st19_polygenic_h2,protein_st19_total_h2,protein_st19_cis_h2_fraction,protein_st19_trans_h2_fraction,protein_hpa_has_match,protein_hpa_rna_tissue_prior,protein_hpa_protein_tissue_prior,protein_hpa_tissue_prior,protein_hpa_is_secreted,protein_hpa_is_membrane
LMOD1:P29536:OID30547:v1,0.0201997248105249,0.0,0.0201997248105249,0.0626,0.0827997248105249,0.243958839920652,0.0,1.0,0.8618759411463768,0.865,0.865,0.0,0.0
SNX9:Q9Y5X1:OID20135:v1,0.00590012227480794,0.0028257276744653,0.00872584994927324,0.0739,0.0826258499492732,0.0714077044705769,0.034199075424944,1.0,0.5025,0.5025,0.5025,0.0,0.0
STAT5B:P51692:OID21277:v1,0.0,0.00396258158488335,0.00396258158488335,0.0786,0.0825625815848833,0.0,0.0479948847143228,1.0,0.5025,0.5525,0.5525,0.0,0.0
SH3GLB2:Q9NR46:OID31145:v1,0.0400035811672784,0.0040483093495635,0.0440518905168419,0.0383,0.0823518905168419,0.485763968698414,0.0491586692686256,1.0,0.5025,0.865,0.865,0.0,0.0
EIF4G1:Q04637:OID20625:v1,0.0,0.00843559802618825,0.00843559802618825,0.0739,0.0823355980261882,0.0,0.102453838053197,1.0,0.5025,0.5025,0.5025,0.0,0.0
DDX58:O95786:OID21226:v1,0.0764374354086375,0.0,0.0764374354086375,0.0057,0.0821374354086375,0.930604115265564,0.0,1.0,0.5025,0.9325,0.9325,0.0,0.0
THOP1:P52888:OID20194:v1,0.0334341784488168,0.0,0.0334341784488168,0.0482,0.0816341784488168,0.409561032941361,0.0,1.0,0.5025,0.5025,0.5025,0.0,0.0
NFKB1:P19838:OID30160:v1,0.00660108131237782,0.00200010954704923,0.00860119085942705,0.073,0.081601190859427,0.0808944237560134,0.0245107887027628,1.0,0.5025,0.865,0.865,0.0,0.0
AOC1:P19801:OID20452:v1,0.0602994672324956,0.0,0.0602994672324956,0.0211,0.0813994672324956,0.740784544206738,0.0,1.0,0.775336380187748,0.9325,0.9325,1.0,0.0
VTI1A:Q96AJ9:OID30640:v1,0.00236649783650311,0.00832867512289821,0.0106951729594013,0.0707,0.0813951729594013,0.0290741791000737,0.102323944038455,1.0,0.5025,0.865,0.865,0.0,1.0
SNCA:P37840:OID30645:v1,0.0,0.012342924666697,0.012342924666697,0.0689,0.081242924666697,0.0,0.15192614885954,1.0,0.6915011666597364,0.9325,0.9325,0.0,0.0
CC2D1A:Q6P1N0:OID20958:v1,0.00694287785968993,0.0,0.00694287785968993,0.0743,0.0812428778596899,0.0854582954542869,0.0,,,,,,
NMNAT1:Q9HAN9:OID20913:v1,0.0129721382681531,0.035951889724932,0.0489240279930851,0.0323,0.0812240279930851,0.159708137957126,0.442626284527439,1.0,0.5025,0.5525,0.5525,0.0,0.0
EEF1D:P29692:OID30335:v1,0.0,0.0141059593391998,0.0141059593391998,0.0669,0.0810059593391998,0.0,0.174134834699423,1.0,0.5025,0.5025,0.5025,0.0,0.0
PTPN1:P18031:OID20908:v1,0.0,0.00765634980075342,0.00765634980075342,0.0733,0.0809563498007534,0.0,0.0945738020500791,1.0,0.5025,0.865,0.865,0.0,1.0
PTPN6:P29350:OID20717:v1,0.0,0.00445197213398972,0.00445197213398972,0.0765,0.0809519721339897,0.0,0.0549952276223849,1.0,0.8089903852027492,0.9325,0.9325,0.0,0.0
PLPBP:O94903:OID20144:v1,0.0,0.00378516416786926,0.00378516416786926,0.0771,0.0808851641678692,0.0,0.0467967668336992,1.0,0.5025,0.5025,0.5025,0.0,0.0
PPP2R5A:Q15172:OID31502:v1,0.00415728247599943,0.00161263125824124,0.00576991373424068,0.0749,0.0806699137342406,0.0515344852071517,0.0199904919144193,1.0,0.5025,0.5025,0.5025,0.0,0.0
TNIP1:Q15025:OID31120:v1,0.0,0.00775879997422293,0.00775879997422293,0.0727,0.0804587999742229,0.0,0.0964319624044687,1.0,0.5025,0.5525,0.5525,0.0,0.0
CALCOCO1:Q9P1Z2:OID21387:v1,0.00495016735792606,0.00540165203003989,0.0103518193879659,0.0699,0.0802518193879659,0.0616829300030593,0.0673087796792042,1.0,0.5025,0.865,0.865,0.0,0.0
RRAS:P10301:OID30961:v1,0.0,0.00162000932470562,0.00162000932470562,0.0785,0.0801200093247056,0.0,0.0202197845252381,1.0,0.8435845095809689,0.5025,0.8435845095809689,0.0,0.0
DYNLT3:P51808:OID31415:v1,0.0,0.0468843746208483,0.0468843746208483,0.0332,0.0800843746208483,0.0,0.585437232204382,1.0,0.5025,0.35,0.5025,0.0,0.0
VPS53:Q5VIR6:OID21281:v1,0.0,0.00292563463084662,0.00292563463084662,0.0769,0.0798256346308466,0.0,0.0366503147062495,1.0,0.5025,0.865,0.865,0.0,0.0
ADAM12:O43184:OID30491:v1,0.0286765520352525,0.0,0.0286765520352525,0.0511,0.0797765520352525,0.359460910551519,0.0,1.0,0.7818507972688543,0.35,0.7818507972688543,1.0,1.0
RRM2B:Q7LG56:OID21174:v1,0.00676786179441644,0.00689192400025666,0.0136597857946731,0.066,0.0796597857946731,0.0849595781221522,0.086516978818157,1.0,0.5025,1.0,1.0,0.0,1.0
ATXN10:Q9UBB4:OID20865:v1,0.00496634537321669,0.00817564867871014,0.0131419940519268,0.0665,0.0796419940519268,0.0623583755321171,0.102654997228969,1.0,0.5025,0.5025,0.5025,0.0,0.0
GNE:Q9Y223:OID21231:v1,0.0,0.0126087405441254,0.0126087405441254,0.0668,0.0794087405441254,0.0,0.158782779549551,1.0,0.6333689719491291,0.9325,0.9325,0.0,1.0
SMPD3:Q9NY59:OID30477:v1,0.0,0.00526890006437515,0.00526890006437515,0.0741,0.0793689000643751,0.0,0.0663849449860287,,,,,,
TJAP1:Q5JTD0:OID21477:v1,0.00221906800303454,0.00198654183185091,0.00420560983488546,0.0751,0.0793056098348854,0.0279812236190435,0.0250491968473214,1.0,0.5025,0.865,0.865,0.0,0.0
GPIHBP1:Q8IV16:OID31469:v1,0.057101888793086,0.00568876318800603,0.062790651981092,0.0165,0.079290651981092,0.720159153271974,0.0717456982112165,1.0,0.7940151501979169,0.35,0.7940151501979169,0.0,0.0
KRT19:P08727:OID20596:v1,0.0128957145796769,0.0031587331272232,0.0160544477069001,0.0631,0.0791544477069002,0.162918382393726,0.0399059461436661,1.0,0.8605375263777263,0.865,0.865,0.0,0.0
SLC9A3R2:Q15599:OID31445:v1,0.00713864380570032,0.0143721292332863,0.0215107730389866,0.0576,0.0791107730389866,0.0902360516965537,0.181670949242318,1.0,0.8488453204455464,0.5025,0.8488453204455464,0.0,0.0
LAT2:Q9GZY6:OID21292:v1,0.0,0.00184362344374332,0.00184362344374332,0.0771,0.0789436234437433,0.0,0.0233536714343639,1.0,0.7829414231665175,0.9325,0.9325,0.0,0.0
CRIP2:P52943:OID20901:v1,0.0173503269904954,0.00666143166699559,0.024011758657491,0.0549,0.078911758657491,0.21986998244207,0.0844162109719148,1.0,0.865,0.865,0.865,0.0,0.0
VAV3:Q9UKW4:OID30795:v1,0.00348952244507303,0.00133789612661008,0.00482741857168312,0.074,0.0788274185716831,0.0442678766893752,0.0169724716456806,1.0,0.7916363768287252,0.865,0.865,0.0,0.0
VASP:P50552:OID30692:v1,0.0,0.00362537396187823,0.00362537396187823,0.075,0.0786253739618782,0.0,0.0461094654206161,1.0,0.5025,0.865,0.865,0.0,0.0
CDC42BPB:Q9Y5S2:OID31485:v1,0.0,0.00356140062296615,0.00356140062296615,0.075,0.0785614006229661,0.0,0.0453327027614759,1.0,0.5025,0.9325,0.9325,0.0,0.0
CTF1:Q16619:OID20061:v1,0.00142849817656779,0.0028949509435071,0.0043234491200749,0.0742,0.0785234491200749,0.0181919947808634,0.0368673431433234,1.0,0.5025,0.865,0.865,1.0,0.0
CSNK2A1:P68400:OID31053:v1,0.0,0.0265879251893599,0.0265879251893599,0.0519,0.0784879251893599,0.0,0.338751790485147,1.0,0.5025,0.865,0.865,0.0,0.0
NPPB:P16860:OID20049:v1,0.0198142925971767,0.00151075259178729,0.021325045188964,0.0571,0.078425045188964,0.252652613070665,0.0192636496178886,1.0,1.0,0.35,1.0,1.0,0.0
GLOD4:Q9HC38:OID20710:v1,0.0,0.00322016129215124,0.00322016129215124,0.0751,0.0783201612921512,0.0,0.0411153557273629,1.0,0.5025,0.5025,0.5025,0.0,0.0
DNAJB1:P25685:OID21363:v1,0.00142624522614786,0.0148301230465436,0.0162563682726914,0.062,0.0782563682726914,0.0182252928116722,0.189506916483354,1.0,0.5025,0.5025,0.5025,0.0,0.0
STXBP1:P61764:OID31054:v1,0.00135729487665393,0.00498491949443283,0.00634221437108677,0.0718,0.0781422143710867,0.0173695471465439,0.0637929131462813,1.0,0.8251848571987086,1.0,1.0,0.0,1.0
DNAJB14:Q8TBM8:OID31434:v1,0.0,0.00659864838289442,0.00659864838289442,0.0715,0.0780986483828944,0.0,0.0844911982412706,1.0,0.5025,1.0,1.0,0.0,1.0
GGCT:O75223:OID30304:v1,0.00674646804672279,0.00353140574466336,0.0102778737913861,0.0676,0.0778778737913861,0.0866288166109255,0.04534543090022,1.0,0.5025,0.5025,0.5025,0.0,0.0
TRIM21:P19474:OID20533:v1,0.00851089908513487,0.00204827177853746,0.0105591708636723,0.0673,0.0778591708636723,0.109311452854244,0.0263073926400254,1.0,0.5025,0.5525,0.5525,0.0,0.0
